transaction_id,user_id,amount,merchant_name,merchant_mcc,merchant_category,timestamp,is_fraud,device_fingerprint,user_location_lat,user_location_lon,merchant_location_lat,merchant_location_lon,account_age_days
TXN_000550,USER_0833,12.603740830102558,Fast Food,5999,ELECTRONICS,2025-11-01 06:52:30.855575,0,DEV_1682,-19.78963212005999,14.8355693929377,-20.839638705226886,22.762247845807238,919
TXN_000551,USER_0799,191.41669501671848,Restaurant,5812,EDUCATION,2025-11-01 07:02:30.855575,0,DEV_2461,-21.31067770727518,13.347944631763598,-18.210360909368482,12.118301201000076,602
TXN_000552,USER_0726,34.72975455629755,Supermarket,5812,DINING,2025-11-01 07:12:30.855575,0,DEV_4829,-19.086621206970975,14.24734575261147,-19.91909179585298,24.588871603605945,65
TXN_000553,USER_0958,61.66483161871601,Coffee Shop,5651,RETAIL,2025-11-01 07:22:30.855575,0,DEV_1145,-19.63671538661547,12.51067565796683,-18.52133388212241,16.888324221137132,246
TXN_000554,USER_0853,7.331685932135745,Gas Station,5311,ONLINE,2025-11-01 07:32:30.855575,0,DEV_2974,-20.614499563803413,21.000033292444684,-20.922534877404434,19.744078670683592,1159
TXN_000555,USER_0050,199.30343622218444,Coffee Shop,5411,DINING,2025-11-01 07:42:30.855575,0,DEV_6627,-19.17738715335517,18.719754341005213,-19.55052201787633,12.446229840009604,192
TXN_000556,USER_0664,2.6570713060307565,Clothing Store,5732,EDUCATION,2025-11-01 07:52:30.855575,0,DEV_2820,-21.04588809885283,21.593010603229164,-18.94702065238695,21.215704178262857,216
TXN_000557,USER_0697,20.42855599875221,Clothing Store,5411,FOOD,2025-11-01 08:02:30.855575,0,DEV_7267,-18.33185375216998,22.169407581784714,-20.31365284710792,19.068108844158008,152
TXN_000558,USER_0574,102.2781219772172,Online Retailer,5942,ELECTRONICS,2025-11-01 08:12:30.855575,0,DEV_8868,-20.612447868965283,24.107721011348033,-19.50114719109261,24.48474667082084,247
TXN_000559,USER_0189,10.13558837954098,Electronics Store,5651,FOOD,2025-11-01 08:22:30.855575,1,DEV_7962,-18.94812754015982,13.520978259954795,-18.547122082591553,17.492899106381678,331
TXN_000560,USER_0124,137.16628091704783,Clothing Store,5999,FUEL,2025-11-01 08:32:30.855575,0,DEV_7475,-20.96592262502113,14.419342173544962,-21.436859775385617,21.38435100285925,34
TXN_000561,USER_0149,14.823429927203373,Bookstore,5651,DINING,2025-11-01 08:42:30.855575,1,DEV_9796,-19.14069861723889,19.127566180063084,-20.58103297194092,12.96496120201761,35
TXN_000562,USER_0313,8.678894083114777,Grocery Store,5814,ONLINE,2025-11-01 08:52:30.855575,0,DEV_7332,-21.87388233700053,13.683816067507355,-18.704385085091815,12.838903847625215,534
TXN_000563,USER_0569,376.0503699184234,Gas Station,5542,ELECTRONICS,2025-11-01 09:02:30.855575,0,DEV_2606,-20.817928527733713,13.20538244456783,-21.076414866428753,24.337099941277792,1481
TXN_000564,USER_0341,68.77878154863363,Coffee Shop,5311,ELECTRONICS,2025-11-01 09:12:30.855575,0,DEV_5239,-21.628438938500263,20.662388785014013,-19.77554275323835,15.292959646283416,246
TXN_000565,USER_0304,118.93226353717566,Electronics Store,5542,FOOD,2025-11-01 09:22:30.855575,0,DEV_2547,-20.1951179103079,21.421249704991133,-20.247937795810977,23.861134794040133,721
TXN_000566,USER_0691,251.46765598321704,Electronics Store,5942,ENTERTAINMENT,2025-11-01 09:32:30.855575,0,DEV_7973,-20.25956802523412,22.964206407631405,-19.34041154022373,13.139103208572896,741
TXN_000567,USER_0681,1.0736365980516884,Supermarket,5999,FOOD,2025-11-01 09:42:30.855575,0,DEV_3772,-20.56396731140559,23.904706819000676,-19.327978615900236,20.290609849880873,168
TXN_000568,USER_0837,141.4822064852685,Bookstore,5732,EDUCATION,2025-11-01 09:52:30.855575,0,DEV_2987,-18.075328927548384,17.75249278050978,-19.68607494580376,19.170589129886444,145
TXN_000569,USER_0782,17.4346956421432,Bookstore,5411,DINING,2025-11-01 10:02:30.855575,0,DEV_3896,-21.023637811497505,24.738366396726306,-18.212878468820485,24.560320235560518,477
TXN_000570,USER_0053,21.244346519636647,Restaurant,5942,EDUCATION,2025-11-01 10:12:30.855575,0,DEV_7975,-18.835795496116887,12.49253090513361,-21.298694894475194,17.252168998824807,881
TXN_000571,USER_0443,105.23138754516354,Online Retailer,5912,ONLINE,2025-11-01 10:22:30.855575,0,DEV_9174,-20.21021143512396,23.311659086224516,-18.65965211583632,12.62928652348429,701
TXN_000572,USER_0612,31.672184650895097,Coffee Shop,5942,ELECTRONICS,2025-11-01 10:32:30.855575,1,DEV_7582,-20.66075808465668,16.17918615491449,-20.0423280645097,18.163022328803066,140
TXN_000573,USER_0992,133.19065702414005,Online Retailer,5814,ONLINE,2025-11-01 10:42:30.855575,0,DEV_9350,-21.18613318536186,23.98228852766475,-19.352751482005107,22.714411275895127,160
TXN_000574,USER_0263,51.35362607226102,Electronics Store,5311,FUEL,2025-11-01 10:52:30.855575,1,DEV_7013,-19.4663844198869,14.893857031300776,-20.90501248171881,12.68205010757602,486
TXN_000575,USER_0052,70.26779052261715,Clothing Store,5542,HEALTH,2025-11-01 11:02:30.855575,1,DEV_2350,-20.66528748451029,21.632917507822132,-21.621547587854707,12.470533093299863,139
TXN_000576,USER_0571,26.17141048154316,Pharmacy,5812,ONLINE,2025-11-01 11:12:30.855575,0,DEV_8684,-18.74832496148691,17.53093808840697,-18.88917584045815,22.68276658172259,697
TXN_000577,USER_0619,11.05187466220705,Online Retailer,5942,DINING,2025-11-01 11:22:30.855575,0,DEV_8057,-18.126140605247294,16.959042920334344,-20.992997858220964,22.711677285103548,259
TXN_000578,USER_0004,17.984740419533125,Grocery Store,5814,DINING,2025-11-01 11:32:30.855575,0,DEV_8985,-21.09147374072264,12.772452866721768,-20.438827811167624,14.599726314576634,126
TXN_000579,USER_0102,46.794412477061336,Pharmacy,5411,GROCERIES,2025-11-01 11:42:30.855575,0,DEV_6875,-21.485318456673124,21.176852447326507,-21.809901793224537,20.547190499679722,123
TXN_000580,USER_0195,859.07616848229,Gas Station,5814,GROCERIES,2025-11-01 11:52:30.855575,0,DEV_8280,-20.737928795189976,14.279585883856143,-19.39918434515992,12.835535907307845,559
TXN_000581,USER_0773,496.6371101176169,Pharmacy,5999,GROCERIES,2025-11-01 12:02:30.855575,0,DEV_4030,-20.13155293177806,18.01891118648057,-19.25020542113875,21.952936612452888,48
TXN_000582,USER_0876,20.49243990923073,Grocery Store,5812,RETAIL,2025-11-01 12:12:30.855575,0,DEV_1675,-20.796132736203,13.837005484202434,-18.39336227179748,15.967556808452379,980
TXN_000583,USER_0991,59.762986591034334,Restaurant,5942,ELECTRONICS,2025-11-01 12:22:30.855575,0,DEV_1368,-18.118132775780808,19.858211635716035,-18.435917522815764,14.996655495818835,194
TXN_000584,USER_0883,35.46036305675893,Bookstore,5732,EDUCATION,2025-11-01 12:32:30.855575,0,DEV_7770,-18.883193441277314,15.003796051353111,-19.17945713334423,20.809367570765467,677
TXN_000585,USER_0349,66.3802736197011,Coffee Shop,5812,FOOD,2025-11-01 12:42:30.855575,0,DEV_4360,-18.135437067830896,19.727154900806497,-20.711483770523028,23.850261920352313,573
TXN_000586,USER_0046,80.5090114239625,Online Retailer,5732,ELECTRONICS,2025-11-01 12:52:30.855575,0,DEV_2471,-20.50704017073951,24.306005144974534,-20.50149505104607,12.539564354174734,551
TXN_000587,USER_0866,120.45455244228846,Clothing Store,5999,GROCERIES,2025-11-01 13:02:30.855575,1,DEV_6351,-20.781300556006844,23.9719405049862,-20.473193055341255,13.868576497138658,409
TXN_000588,USER_0822,0.7034853882468076,Restaurant,5732,FOOD,2025-11-01 13:12:30.855575,0,DEV_2348,-20.370549889247172,14.606036668416975,-21.4814709986232,15.324479755287653,252
TXN_000589,USER_0935,94.60856384189137,Grocery Store,5812,RETAIL,2025-11-01 13:22:30.855575,0,DEV_4016,-19.908666426690797,13.28941292298406,-18.210852157484883,24.06136210775623,180
TXN_000590,USER_0819,30.01263489531573,Restaurant,5942,FOOD,2025-11-01 13:32:30.855575,0,DEV_1669,-19.033779187529618,12.554594330362368,-18.727342190131154,23.403069049068918,317
TXN_000591,USER_0655,18.96496118838971,Online Retailer,5732,DINING,2025-11-01 13:42:30.855575,0,DEV_6727,-18.475592499614734,22.770560055795634,-21.41892095046378,23.79324172153348,273
TXN_000592,USER_0268,179.71729218655403,Restaurant,5812,EDUCATION,2025-11-01 13:52:30.855575,0,DEV_2254,-20.147280498483997,15.2409985693723,-18.21414481877894,16.918840182820727,157
TXN_000593,USER_0369,492.8656514374243,Gas Station,5651,FOOD,2025-11-01 14:02:30.855575,0,DEV_3008,-20.84328507330637,15.691185736626295,-18.627103539013838,15.011199390564677,248
TXN_000594,USER_0635,153.46993982060448,Supermarket,5732,RETAIL,2025-11-01 14:12:30.855575,0,DEV_1826,-20.724613702578154,14.941188618535252,-18.32458680706666,14.491593661146563,165
TXN_000595,USER_0105,25.08255511548641,Online Retailer,5812,GROCERIES,2025-11-01 14:22:30.855575,0,DEV_3311,-19.212206966542425,22.921091417885506,-20.85742237235315,23.465390244027713,391
TXN_000596,USER_0669,10.869835034419857,Bookstore,5651,GROCERIES,2025-11-01 14:32:30.855575,0,DEV_9641,-19.729767864034017,24.72572594028193,-20.657720243414182,15.00589279276642,657
TXN_000597,USER_0658,0.6008760278597521,Bookstore,5651,EDUCATION,2025-11-01 14:42:30.855575,0,DEV_9740,-20.054023476090972,21.81742646209046,-20.120298261823166,18.900907608432732,564
TXN_000598,USER_0656,71.79206788930458,Bookstore,5812,ELECTRONICS,2025-11-01 14:52:30.855575,0,DEV_2634,-21.188903684895305,22.706512186099474,-21.103197333691007,16.31261068002219,152
TXN_000599,USER_0119,130.12872615104084,Coffee Shop,5912,ONLINE,2025-11-01 15:02:30.855575,0,DEV_8908,-18.498177250004385,20.06650598675139,-20.138309643924035,18.486160698027625,259
TXN_000600,USER_0830,46.86188857915336,Pharmacy,5999,HEALTH,2025-11-01 15:12:30.855575,0,DEV_4669,-18.875918209970376,18.874073809154222,-21.96319325769629,16.494971238864636,3
TXN_000601,USER_0786,221.54357860178615,Online Retailer,5411,EDUCATION,2025-11-01 15:22:30.855575,0,DEV_5719,-21.43744559304308,21.380514062276696,-18.489853715981265,15.808333308862718,745
TXN_000602,USER_0603,7.5361741512643965,Grocery Store,5411,ELECTRONICS,2025-11-01 15:32:30.855575,0,DEV_5448,-20.530446181591454,12.464917424480864,-21.35082383939193,17.55519901662928,102
TXN_000603,USER_0057,42.23045171018744,Bookstore,5942,EDUCATION,2025-11-01 15:42:30.855575,0,DEV_2007,-19.831471625444436,12.798206832844157,-19.996608684366194,16.328031977351635,212
TXN_000604,USER_0950,37.50778684492165,Bookstore,5942,FUEL,2025-11-01 15:52:30.855575,0,DEV_2010,-20.182645508913872,20.93455535149039,-18.284694029086996,22.915986959490567,60
TXN_000605,USER_0345,46.28588123298087,Restaurant,5651,DINING,2025-11-01 16:02:30.855575,0,DEV_8664,-20.408816645049047,16.355909539631753,-18.716069829553575,19.548535934527326,413
TXN_000606,USER_0740,314.7874012911357,Online Retailer,5999,DINING,2025-11-01 16:12:30.855575,0,DEV_3800,-19.12467240975788,18.35484663382757,-18.895501687790702,14.290171358012765,287
TXN_000607,USER_0473,46.652973405210474,Restaurant,5732,ELECTRONICS,2025-11-01 16:22:30.855575,0,DEV_9501,-21.78198598304865,22.16590332757883,-19.578217442767002,15.067294095402577,165
TXN_000608,USER_0116,35.0863204536276,Clothing Store,5812,HEALTH,2025-11-01 16:32:30.855575,0,DEV_8727,-20.11435864349623,19.50305280929014,-20.25490605646271,12.696195469524739,279
TXN_000609,USER_0829,13.396048565306703,Fast Food,5311,DINING,2025-11-01 16:42:30.855575,0,DEV_8528,-20.951273238441594,22.46840437061975,-20.215850515845464,15.895952235073818,67
TXN_000610,USER_0790,400.56225880847074,Coffee Shop,5942,ELECTRONICS,2025-11-01 16:52:30.855575,0,DEV_9347,-21.661526459060966,17.449018148218364,-21.652137587981706,20.7037360523638,545
TXN_000611,USER_0126,6.3802396932892655,Bookstore,5912,EDUCATION,2025-11-01 17:02:30.855575,0,DEV_6057,-20.14045136798814,15.736503588630082,-21.740856178840147,14.378458808811327,112
TXN_000612,USER_0392,23.81941133889102,Electronics Store,5542,ENTERTAINMENT,2025-11-01 17:12:30.855575,0,DEV_5461,-21.314525235717724,15.052879815490293,-18.626245924170593,13.289630639380887,348
TXN_000613,USER_0907,692.9137971711056,Fast Food,5999,FOOD,2025-11-01 17:22:30.855575,0,DEV_4152,-20.967102872439167,13.711852363951563,-20.365391649594553,16.173200018753338,838
TXN_000614,USER_0640,110.2074994079773,Online Retailer,5912,ENTERTAINMENT,2025-11-01 17:32:30.855575,0,DEV_8807,-19.971965081959695,12.47835478956146,-21.78393581449026,19.962789035376346,14
TXN_000615,USER_0057,52.9704929883453,Grocery Store,5411,ENTERTAINMENT,2025-11-01 17:42:30.855575,0,DEV_8838,-18.105164080268715,12.690937203884259,-19.347782903209392,18.146140595062768,178
TXN_000616,USER_0633,56.40388749186805,Supermarket,5942,FOOD,2025-11-01 17:52:30.855575,0,DEV_4130,-19.262979972785775,15.522984752726584,-19.266790398073457,16.318473399129477,52
TXN_000617,USER_0512,13.202854008188519,Coffee Shop,5311,ENTERTAINMENT,2025-11-01 18:02:30.855575,0,DEV_5567,-20.8815128073727,15.61936372647941,-21.09023856748397,23.478372853139494,873
TXN_000618,USER_0750,49.264765643960814,Electronics Store,5732,HEALTH,2025-11-01 18:12:30.855575,0,DEV_6534,-20.470375789698494,16.96319887743174,-20.357121640843726,18.091250067659505,162
TXN_000619,USER_0801,32.304328854320865,Clothing Store,5311,FOOD,2025-11-01 18:22:30.855575,0,DEV_5469,-20.37546739071609,19.691025826113574,-19.706303725850518,17.91560671647013,87
TXN_000620,USER_0095,71.48180195426114,Bookstore,5311,DINING,2025-11-01 18:32:30.855575,0,DEV_4380,-21.385449506622493,21.87089395671679,-19.61487293815082,12.41153785069052,411
TXN_000621,USER_0637,5.700979040375267,Supermarket,5732,ENTERTAINMENT,2025-11-01 18:42:30.855575,0,DEV_2630,-21.357383244561277,14.570165104763845,-19.95553802959676,20.31145681053051,285
TXN_000622,USER_0117,99.16429416590748,Pharmacy,5311,ENTERTAINMENT,2025-11-01 18:52:30.855575,0,DEV_7776,-21.40642110605054,21.87022629578686,-20.543214155708924,17.97148349851606,619
TXN_000623,USER_0559,250.87241730859589,Restaurant,5999,FUEL,2025-11-01 19:02:30.855575,0,DEV_1035,-19.913343449052334,13.80686386128778,-21.724719757397644,13.886002804470072,510
TXN_000624,USER_0600,40.21601552051827,Fast Food,5542,RETAIL,2025-11-01 19:12:30.855575,0,DEV_1724,-19.303255653041166,24.85301706896835,-21.910865539056342,15.168609366077803,1341
TXN_000625,USER_0487,144.12018794396184,Supermarket,5912,ONLINE,2025-11-01 19:22:30.855575,0,DEV_3506,-19.637117261556693,15.705439180073974,-20.16186104768589,14.630728513196383,34
TXN_000626,USER_0236,86.96618911594761,Restaurant,5942,FUEL,2025-11-01 19:32:30.855575,0,DEV_4297,-18.088931258186605,22.88535519115394,-21.188229332152794,13.58727687203387,30
TXN_000627,USER_0884,21.941718735107667,Electronics Store,5999,ELECTRONICS,2025-11-01 19:42:30.855575,0,DEV_1890,-21.496501710969394,14.476055762558993,-18.246044618660562,17.662037770984234,868
TXN_000628,USER_0896,11.15861081557982,Clothing Store,5912,GROCERIES,2025-11-01 19:52:30.855575,1,DEV_2400,-18.05410237478898,24.358356145684336,-19.438331929075034,16.722731713995483,1137
TXN_000629,USER_0271,13.768966657811724,Electronics Store,5651,FUEL,2025-11-01 20:02:30.855575,0,DEV_8919,-20.133304264448434,22.746148207758754,-19.65796752913114,16.68159958598618,190
TXN_000630,USER_0188,84.71891156161736,Clothing Store,5812,FOOD,2025-11-01 20:12:30.855575,0,DEV_5101,-21.12546884889145,16.672060387111443,-20.3737925905536,15.269866183717879,222
TXN_000631,USER_0998,50.188318580620376,Clothing Store,5812,FUEL,2025-11-01 20:22:30.855575,0,DEV_8571,-18.226876695976973,17.47913243923311,-20.68189896262757,17.67354493576443,167
TXN_000632,USER_0703,369.68065295177144,Gas Station,5542,FOOD,2025-11-01 20:32:30.855575,0,DEV_3660,-20.12554675942163,12.04989391579869,-21.280768136438038,19.117799054570675,548
TXN_000633,USER_0446,178.80667035969722,Bookstore,5812,ENTERTAINMENT,2025-11-01 20:42:30.855575,0,DEV_6958,-20.61061217915792,15.268619176068556,-21.7594276603715,19.94952303235781,537
TXN_000634,USER_0580,178.24829155262185,Bookstore,5999,RETAIL,2025-11-01 20:52:30.855575,0,DEV_4749,-21.144759584728174,15.76085392737537,-19.462009431176355,14.857733720065928,90
TXN_000635,USER_0789,81.01393707845561,Gas Station,5542,ONLINE,2025-11-01 21:02:30.855575,0,DEV_9867,-20.92849819553679,17.88560308647907,-18.88319819550184,21.461964142347675,176
TXN_000636,USER_0860,12.893219796435929,Coffee Shop,5542,RETAIL,2025-11-01 21:12:30.855575,1,DEV_9709,-18.083121959091123,13.807647581937168,-18.56894933428878,12.351377925983225,87
TXN_000637,USER_0246,88.94417662084555,Gas Station,5912,FOOD,2025-11-01 21:22:30.855575,0,DEV_5479,-20.784106240380904,18.22396954558924,-19.102768674191935,21.75572303289166,17
TXN_000638,USER_0962,60.08617294149305,Gas Station,5812,ONLINE,2025-11-01 21:32:30.855575,0,DEV_8105,-18.08877630496158,20.690090310450277,-18.412196472407206,15.678578810383659,21
TXN_000639,USER_0075,9.898942340756907,Bookstore,5651,EDUCATION,2025-11-01 21:42:30.855575,0,DEV_7633,-20.679140053551652,16.82666987586314,-18.06877395413435,16.81001121066172,57
TXN_000640,USER_0153,335.26587971904655,Restaurant,5411,GROCERIES,2025-11-01 21:52:30.855575,0,DEV_7694,-21.074326137645752,15.018538582351837,-18.15332812834444,19.54924729360436,11
TXN_000641,USER_0655,285.26941867004507,Online Retailer,5651,FUEL,2025-11-01 22:02:30.855575,0,DEV_6394,-21.26654326839261,19.12031433040063,-19.63107886622983,19.935868118239625,200
TXN_000642,USER_0434,9.813669722323192,Fast Food,5311,FUEL,2025-11-01 22:12:30.855575,0,DEV_5703,-20.352581978904013,12.3770507384836,-21.103199986993214,17.47501054710247,24
TXN_000643,USER_0996,20.974504785507424,Fast Food,5311,FUEL,2025-11-01 22:22:30.855575,0,DEV_9353,-21.05277420585989,16.430886860093825,-21.574578270102688,24.192686315982918,686
TXN_000644,USER_0085,23.92860657080258,Pharmacy,5651,HEALTH,2025-11-01 22:32:30.855575,0,DEV_1600,-19.212248144691788,18.858673157804184,-18.024300007574325,23.1582305060614,454
TXN_000645,USER_0696,136.28895701205644,Grocery Store,5651,GROCERIES,2025-11-01 22:42:30.855575,0,DEV_9856,-21.040913058544085,16.365956610580792,-20.766439074257768,14.925475264293214,558
TXN_000646,USER_0284,114.6733636221034,Clothing Store,5542,DINING,2025-11-01 22:52:30.855575,0,DEV_5957,-18.658412620008523,16.49060853926786,-21.864115762980333,19.65583252157501,350
TXN_000647,USER_0973,58.35883838639676,Electronics Store,5812,ELECTRONICS,2025-11-01 23:02:30.855575,0,DEV_7173,-18.66395496604733,23.027856614283643,-20.435815614369012,21.37280509628498,397
TXN_000648,USER_0219,82.33414618460868,Bookstore,5999,RETAIL,2025-11-01 23:12:30.855575,0,DEV_5576,-20.857894503807735,24.14189323353714,-19.007601058997317,14.820266572196006,43
TXN_000649,USER_0068,7.913353946155563,Restaurant,5311,ENTERTAINMENT,2025-11-01 23:22:30.855575,0,DEV_5316,-18.985839478052682,22.756104415532562,-18.436800054027113,12.239855522981191,21
TXN_000650,USER_0046,96.74144672296607,Clothing Store,5812,DINING,2025-11-01 23:32:30.855575,0,DEV_8733,-18.569816496082186,13.28527685102036,-20.089744613433403,24.68285902605131,1653
TXN_000651,USER_0093,46.93069489176804,Grocery Store,5651,ENTERTAINMENT,2025-11-01 23:42:30.855575,0,DEV_7263,-19.639468624251414,15.766651776952951,-20.823884339508936,24.45852939693362,170
TXN_000652,USER_0749,19.716093401202336,Gas Station,5732,ONLINE,2025-11-01 23:52:30.855575,0,DEV_7012,-20.53467035654378,21.246826766991642,-18.886383194022933,16.164519994264047,19
TXN_000653,USER_0957,5.480742525332947,Pharmacy,5912,ENTERTAINMENT,2025-11-02 00:02:30.855575,0,DEV_8940,-20.236131253149285,24.667106335034557,-19.984926590035926,15.108492757440118,63
TXN_000654,USER_0452,56.85145049412153,Gas Station,5411,HEALTH,2025-11-02 00:12:30.855575,1,DEV_7657,-18.855084539860872,15.149660130111048,-21.655881635208026,14.009990941802823,756
TXN_000655,USER_0203,93.2645281577211,Clothing Store,5814,ONLINE,2025-11-02 00:22:30.855575,0,DEV_2390,-20.826730144012743,23.676736228160905,-18.449001174473338,20.932894755382833,84
TXN_000656,USER_0911,4.247273711444583,Bookstore,5942,GROCERIES,2025-11-02 00:32:30.855575,0,DEV_8247,-20.662150662495225,21.607194833119884,-19.376771813490087,21.81879173289638,229
TXN_000657,USER_0217,56.13329363835356,Pharmacy,5812,FOOD,2025-11-02 00:42:30.855575,0,DEV_8526,-21.356862654968598,24.784854762933918,-21.852751525812607,17.465230036498575,401
TXN_000658,USER_0473,65.58582745874183,Grocery Store,5912,ONLINE,2025-11-02 00:52:30.855575,1,DEV_5286,-20.40379038794799,13.216611262642543,-21.96377304382561,15.156522371365591,1232
TXN_000659,USER_0431,23.77550110731959,Electronics Store,5812,ONLINE,2025-11-02 01:02:30.855575,0,DEV_2957,-21.653939471002055,17.131694726509487,-21.649113705693686,17.83340917572412,5
TXN_000660,USER_0340,96.52068170733142,Electronics Store,5912,DINING,2025-11-02 01:12:30.855575,0,DEV_4088,-20.715862236043556,18.215495030348507,-18.71217843291518,18.712671577371673,244
TXN_000661,USER_0550,44.74619331804411,Coffee Shop,5942,EDUCATION,2025-11-02 01:22:30.855575,0,DEV_6189,-20.506082476208572,20.73707412817952,-20.0747692342389,19.064250343704995,2018
TXN_000662,USER_0611,83.49247499743213,Supermarket,5732,ENTERTAINMENT,2025-11-02 01:32:30.855575,0,DEV_2827,-20.97808347030347,20.501636471576678,-20.658795218777186,17.763776902533365,47
TXN_000663,USER_0288,121.67704946144633,Supermarket,5812,FOOD,2025-11-02 01:42:30.855575,0,DEV_3005,-21.594567523460046,23.782489481284998,-21.002826350496086,12.048538729257325,48
TXN_000664,USER_0253,121.77929624093716,Electronics Store,5999,GROCERIES,2025-11-02 01:52:30.855575,0,DEV_2161,-19.91333102975378,22.902750593648314,-19.972568063847,18.133111194107443,33
TXN_000665,USER_0733,250.94423425630478,Supermarket,5542,GROCERIES,2025-11-02 02:02:30.855575,1,DEV_7590,-18.539675320978116,12.719844695910336,-21.667839100726926,16.514534559766897,258
TXN_000666,USER_0356,90.6936898627723,Fast Food,5311,ELECTRONICS,2025-11-02 02:12:30.855575,0,DEV_1167,-20.657421016798118,18.325021599128533,-19.53127815987634,19.235305968084695,156
TXN_000667,USER_0022,26.694001809394376,Online Retailer,5912,DINING,2025-11-02 02:22:30.855575,0,DEV_9480,-21.052793714319446,17.291795992848293,-20.477890447021686,12.90192160688262,459
TXN_000668,USER_0761,20.66238573096874,Grocery Store,5942,GROCERIES,2025-11-02 02:32:30.855575,0,DEV_2037,-20.859847129237988,24.962879624829874,-18.566239868778013,23.42946038938314,309
TXN_000669,USER_0521,11.0788387591637,Online Retailer,5732,EDUCATION,2025-11-02 02:42:30.855575,0,DEV_7198,-18.552451274783053,17.554356525178385,-18.982292583209432,23.380733196406542,317
TXN_000670,USER_0757,68.4955969204986,Bookstore,5542,FOOD,2025-11-02 02:52:30.855575,0,DEV_5823,-19.88876964156881,20.874048820034922,-21.926535297703907,19.333500626336306,261
TXN_000671,USER_0836,396.21919148721156,Supermarket,5942,HEALTH,2025-11-02 03:02:30.855575,0,DEV_8528,-21.476838594916902,15.697582630740577,-21.334007746482285,21.582555723767136,1765
TXN_000672,USER_0099,31.89091238586578,Gas Station,5732,DINING,2025-11-02 03:12:30.855575,0,DEV_4973,-19.16311340377815,19.9901764269259,-20.10386194419623,17.692748627989292,282
TXN_000673,USER_0801,107.16957269691834,Coffee Shop,5814,ELECTRONICS,2025-11-02 03:22:30.855575,0,DEV_1199,-21.382524267066202,14.686230152039634,-19.365278939360746,19.67389797579825,27
TXN_000674,USER_0179,17.664906595078246,Supermarket,5942,RETAIL,2025-11-02 03:32:30.855575,0,DEV_9526,-21.759022388231053,19.846886523444955,-19.139496201615778,20.02976435132698,141
TXN_000675,USER_0222,73.12771058842719,Restaurant,5812,FOOD,2025-11-02 03:42:30.855575,0,DEV_4413,-20.97726049400833,23.286473101643754,-18.735026948125913,16.600551593187323,553
TXN_000676,USER_0905,361.05153057162835,Clothing Store,5999,ONLINE,2025-11-02 03:52:30.855575,0,DEV_1178,-21.327639281932935,12.250091288796533,-21.80312554135966,24.491338252875718,361
TXN_000677,USER_0761,152.8369948006978,Pharmacy,5812,ONLINE,2025-11-02 04:02:30.855575,0,DEV_9641,-19.580010102501326,18.559623324011497,-21.926067199947095,19.833848050810595,420
TXN_000678,USER_0658,5.174703021170351,Gas Station,5311,GROCERIES,2025-11-02 04:12:30.855575,0,DEV_2724,-20.061734370639833,24.770818116633173,-19.597977066777073,24.87690971084973,930
TXN_000679,USER_0441,128.51456240885688,Bookstore,5542,FUEL,2025-11-02 04:22:30.855575,0,DEV_2179,-19.10374179802853,14.070412791828161,-19.104692211222183,17.62081998579443,214
TXN_000680,USER_0607,137.59831340462992,Clothing Store,5942,FUEL,2025-11-02 04:32:30.855575,1,DEV_5835,-19.953715798959017,14.38436026463555,-18.853215510235433,12.420169978637652,7
TXN_000681,USER_0768,70.82630419234378,Fast Food,5912,ONLINE,2025-11-02 04:42:30.855575,0,DEV_1867,-20.32397625916245,18.12070837432006,-21.377137661711867,15.931680779513252,1684
TXN_000682,USER_0324,148.6037205105747,Coffee Shop,5942,DINING,2025-11-02 04:52:30.855575,0,DEV_1977,-19.89512523824903,23.32291134424982,-18.12505593132575,20.460240518674386,221
TXN_000683,USER_0515,15.6386738672194,Restaurant,5812,EDUCATION,2025-11-02 05:02:30.855575,0,DEV_4640,-20.262055547648888,19.315874922682486,-21.08228364722146,23.834465472083764,37
TXN_000684,USER_0015,60.03301928131754,Fast Food,5812,ONLINE,2025-11-02 05:12:30.855575,0,DEV_9857,-21.851652424343843,18.613212379417593,-20.998678480196677,19.997135174584564,290
TXN_000685,USER_0791,288.6632868364891,Fast Food,5812,ENTERTAINMENT,2025-11-02 05:22:30.855575,0,DEV_1782,-19.27720354801504,13.127841768360074,-21.38284384213045,18.132927650127918,325
TXN_000686,USER_0335,252.1248055928347,Fast Food,5814,GROCERIES,2025-11-02 05:32:30.855575,0,DEV_5297,-18.151478695142178,24.50581818947085,-21.82701022777551,13.04965950695497,303
TXN_000687,USER_0758,124.22164889204389,Electronics Store,5542,DINING,2025-11-02 05:42:30.855575,0,DEV_9038,-20.311865771855814,16.51250710923609,-18.76110350078448,13.881833090502068,1222
TXN_000688,USER_0257,14.519711858570455,Clothing Store,5814,RETAIL,2025-11-02 05:52:30.855575,0,DEV_7732,-20.305068064927813,15.273492977918314,-21.97742585232541,12.695101935476284,140
TXN_000689,USER_0496,11.465062229451206,Pharmacy,5999,DINING,2025-11-02 06:02:30.855575,0,DEV_4550,-21.816924485451015,17.35267128165967,-20.14488055223068,21.245371140818854,12
TXN_000690,USER_0987,64.83305048392285,Online Retailer,5651,DINING,2025-11-02 06:12:30.855575,0,DEV_9000,-18.438483661253006,17.384368102175657,-21.632131264617264,22.80418819050822,920
