user_id,monthly_avg_revenue,transaction_volume_90d,avg_transaction_amount,transaction_count_90d,account_age_days,successful_transactions,failed_transactions,avg_daily_balance,fraud_incidents,disputed_transactions,chargebacks,defaulted
USER_1116,32972.05241909729,21738.07401696763,139.83938250373816,64,616,95,2,730.210248561222,0,0,0,0
USER_1117,2814.0533688379896,2967.9405526987016,83.51055237354927,43,404,97,2,2436.758449525808,0,0,0,0
USER_1118,3644.954081571435,15714.782536808589,268.52905245213555,49,1660,91,2,1940.394122425412,0,0,0,0
USER_1119,8524.114246139934,5361.946633830771,237.57007602626928,54,628,94,1,1351.6027073928556,0,0,0,0
USER_1120,9004.916031899582,7063.0563942714825,136.0975664820283,47,267,97,2,1994.2105677093052,0,0,0,0
USER_1121,9769.595144703659,9675.06357446138,95.0698403337893,38,166,96,2,1541.3928709295715,0,0,0,0
USER_1122,5646.155906368655,3248.050970379869,173.69850998564058,56,418,94,3,1082.4091298994747,0,0,0,0
USER_1123,950.5065825594447,10429.98944749713,123.25648421482296,54,325,96,3,505.97623834317625,0,0,0,0
USER_1124,15266.734616719665,50838.10634297727,260.0307964292498,53,362,92,1,6712.165992585498,0,0,0,0
USER_1125,947.3367314168718,3185.250634308366,221.30932349486903,42,153,97,3,2041.2681146707357,0,0,0,0
USER_1126,4034.4911561858735,33063.06812866177,32.51644946195278,53,204,96,2,1524.0376399387765,0,0,0,1
USER_1127,1402.0968568508345,48909.022135121726,30.38766681616565,63,298,97,3,490.65544295907716,0,0,0,0
USER_1128,2795.766683684298,3043.045229264841,44.645363261178844,45,667,98,4,11964.341470934782,0,0,0,0
USER_1129,4141.289162700051,1413.6559130651935,238.92237062445776,50,525,96,2,528.2484028074333,0,0,0,0
USER_1130,4110.735377496055,11641.75030942084,18.609849865818813,47,46,87,5,1129.2135987452275,1,0,0,0
USER_1131,4545.62610607106,4201.139061746632,133.58759287767384,62,102,98,1,1173.240716180574,0,0,0,0
USER_1132,14968.61970456362,76292.03818410105,129.35273998034006,56,9,97,1,280.71621407507325,0,0,0,0
USER_1133,4691.625085426543,8448.710022174584,287.91003667643884,61,2,96,3,1696.454633726158,0,0,0,0
USER_1134,2335.1779211840667,3094.435292139011,107.80657947075093,49,92,94,1,1528.1612407555874,0,0,0,0
USER_1135,7817.2426439775845,2045.5226017063044,23.495069941460823,56,586,94,0,373.7899724868471,0,0,0,0
USER_1136,9793.46385842656,29968.01576991875,34.48915888204033,58,858,94,1,2267.846885767952,0,0,0,0
USER_1137,873.3987281659312,4082.9670902519238,27.60520875990741,56,181,99,1,413.9191715315795,0,0,0,0
USER_1138,5417.555997949554,8540.668473908174,52.56529092910756,45,302,94,5,791.4905411955964,0,0,0,0
USER_1139,6009.956215997177,25513.507432408194,74.97077962166452,49,446,94,2,500.73829409958256,0,0,0,0
USER_1140,2213.7351846228134,4531.870185144348,28.065988617835984,51,1115,95,2,2004.4316121940922,0,0,0,0
USER_1141,11798.253762945027,7668.569763890059,391.76492964825843,42,890,96,3,1803.593324123031,0,0,0,0
USER_1142,2565.591699241756,7943.568672274537,23.920088479409507,48,21,93,4,353.006273984858,0,0,1,1
USER_1143,3379.8156767074147,18397.85597701279,345.8839879399244,53,104,96,1,602.9670838545795,0,0,0,0
USER_1144,2507.2158057253787,16463.370174130065,294.46584832874845,54,18,97,2,611.9242354358863,0,0,0,0
USER_1145,3027.762108542391,6222.104810700642,221.03090860705905,49,349,96,2,2092.5114929625647,0,0,0,0
USER_1146,995.9777451467569,8746.237385605094,44.98069476518981,51,452,95,0,536.6626423983571,0,0,0,1
USER_1147,706.2357585735355,5186.763539502429,126.77969297989306,46,134,97,2,967.720398621959,0,0,0,0
USER_1148,14683.872522996837,1375.9024357068738,25.09400232651187,44,701,95,3,867.2342135799095,0,0,0,0
USER_1149,1277.9834075067906,11038.241567930098,223.83452138530208,48,220,92,2,789.5636973012346,0,0,0,0
USER_1150,1106.1133359249027,78482.43439007475,83.59763401746982,45,2345,95,2,6128.154445525372,0,0,0,0
USER_1151,346.0592095887136,2806.0610887113044,59.78051581739409,39,0,95,3,556.9710292409086,0,0,0,1
USER_1152,1573.4693733888598,3204.669835093199,26.47643662162102,34,42,93,1,873.1551656583472,0,0,0,0
USER_1153,793.862447720351,2850.1493460926104,7.557148083377816,55,131,94,0,1576.4770257891191,0,0,0,0
USER_1154,15398.34261390598,19331.866638711595,31.863435919306234,47,9,96,2,716.9497376999931,0,0,0,0
USER_1155,8183.02437568152,13879.698959596706,273.909619357199,58,556,95,1,609.0469903532743,0,0,0,1
USER_1156,1497.9453101345257,6699.27619603125,60.16955969517693,36,19,94,3,1539.5792591377476,0,0,0,0
USER_1157,28351.51665750878,2692.908529019382,75.99527314449581,67,504,97,2,2399.606063473802,0,0,0,0
USER_1158,7956.66711484048,9053.006124288395,173.391901358674,50,19,96,0,4034.389267048773,1,0,0,0
USER_1159,2154.1868865083484,1239.4877237079527,547.6677886983147,48,106,98,2,899.7139369373778,0,0,0,0
USER_1160,244.83739225819605,9624.929940582664,338.6627095307609,54,671,90,4,507.5953348117411,1,1,0,0
USER_1161,29464.533729455634,23059.41127378105,34.044380973866005,43,1101,98,2,503.93732637673924,0,0,0,0
USER_1162,742.8005227515173,1805.4425775671614,12.902607575324101,47,195,97,1,4459.365884482523,0,0,0,0
USER_1163,575.1329624119871,1288.1702347974199,952.9993857401422,55,1279,95,1,1517.8962671316317,0,0,0,0
USER_1164,8288.053602899336,53923.705749553264,870.433716082489,52,359,93,2,483.33158890881805,0,1,0,0
USER_1165,34192.1856213614,3888.9264925230045,108.68497894820165,54,196,96,1,555.9249746917836,0,0,0,0
USER_1166,11899.751761578878,31670.388770635043,25.267317302776217,54,592,93,1,361.12986013674123,0,1,0,0
USER_1167,5239.121549584659,6735.873673165782,235.857199233876,45,127,94,3,1013.3048545318304,0,0,0,0
USER_1168,5403.2415617578645,6671.861728448331,80.80317941814768,61,112,94,2,1776.4093302119554,0,0,0,0
USER_1169,6998.25113370306,13712.940655696413,80.40037793784917,54,390,93,2,5144.680555230334,0,0,0,0
USER_1170,6367.285946924786,2805.119366362404,220.1829613226492,52,180,99,0,3244.218556090393,0,1,0,0
USER_1171,3948.8963901933107,9499.52021087443,125.7599268318978,49,53,92,2,1137.445424671939,0,0,0,0
USER_1172,3308.3375913747745,5126.675627162792,27.499974818606088,42,25,93,3,548.9122634307594,0,0,0,0
USER_1173,2800.090094073533,1661.3866565344215,65.05662632783925,41,565,91,5,1735.2232318620202,0,0,0,0
USER_1174,1402.5333430617457,12148.712665174884,174.36537059583594,46,411,93,1,186.8150327886539,0,0,0,0
USER_1175,2251.4391729278614,5907.810876693733,149.94255025070322,52,193,92,5,498.732779467673,0,0,0,0
USER_1176,548.4209701839917,6711.449354800406,116.98159027712319,39,826,97,2,2069.743282534951,0,0,0,0
USER_1177,2701.7645436187663,1896.578719230678,228.93152799980652,47,193,96,1,2633.2244269652647,0,0,0,0
USER_1178,1109.2161712638756,54703.361577207754,62.69508228976398,46,452,96,1,4058.1344980351796,0,0,0,0
USER_1179,988.7195110807985,23203.46787056529,107.62680945742115,50,875,98,0,979.3008272396598,0,0,0,0
USER_1180,3568.4769216657246,25770.53492271803,3.0784336111802566,55,670,94,2,4009.0991214773867,0,0,0,0
USER_1181,11992.086901088358,5616.513389686568,57.41753854143822,46,261,97,3,746.9071320479651,0,0,0,0
USER_1182,7467.507885027377,1017.3744637913153,193.23419687533274,54,416,98,1,690.1624606868979,0,0,0,0
USER_1183,619.8635643834044,84415.0395970699,60.92268083480563,48,194,93,2,1491.2873720475993,0,0,0,0
USER_1184,1108.0664776978379,7530.246006099052,56.47356249962536,48,380,92,1,3437.5439040757906,0,0,0,0
USER_1185,7637.084412989921,3299.2163342255426,31.77078154982615,49,108,94,1,2804.723802324815,0,0,0,0
USER_1186,1116.0072133121164,13361.889802628226,245.5169267024202,48,208,93,3,3082.3479218578354,0,0,0,0
USER_1187,2381.216689231456,32877.53726297976,155.78288476834715,35,85,95,2,1857.010735924159,0,0,0,1
USER_1188,5167.0236170539465,7882.01871931895,205.49353998027593,33,14,92,1,2861.410060384994,0,0,0,0
USER_1189,1131.9029763326887,37582.36492968702,16.019168525936823,52,324,95,4,1127.8425247606153,0,0,0,0
USER_1190,3312.225192657769,29720.72599085461,76.67302539375976,41,729,90,0,1503.7910870709354,0,1,0,0
USER_1191,785.2283012219578,2226.848363967252,68.02593246456689,50,9,98,2,17803.29736247302,0,0,0,0
USER_1192,1633.7485151022163,3609.959647218476,67.99460021372934,53,79,93,3,2640.4210521926434,0,0,0,0
USER_1193,4104.264910635625,25566.664039653002,48.6169607320968,50,225,94,4,1118.805420250827,0,0,0,0
USER_1194,606.0765307538694,312.5814025538037,63.68160390822653,50,400,95,3,2448.469633849445,0,0,0,0
USER_1195,4630.752856977131,6772.686884587577,210.53349944278295,49,68,94,0,381.6325057282158,0,0,0,0
USER_1196,2922.9895823357024,1455.3512480273316,13.291817849804449,52,21,93,2,795.1029165568046,0,0,0,0
USER_1197,5179.635440096711,4573.963699494328,532.3465931145502,49,267,93,1,895.2283248603386,0,0,0,0
USER_1198,3729.0699338960667,5661.3400049353795,146.03424149916188,49,623,97,0,535.3019355129463,0,0,0,0
USER_1199,11662.576795695622,5271.692494941052,86.28606421471136,54,13,97,1,6438.256231185342,0,0,0,0
USER_1200,3378.626357099547,4176.740754051457,222.92472231408877,69,156,99,0,1761.9000739068113,0,0,0,1
USER_1201,1940.2933634044182,2172.0519969809343,21.076638664840374,51,397,97,3,1968.538091052109,0,0,0,0
USER_1202,3368.751577838572,126790.769194209,46.307275864566726,62,51,96,2,988.1649925411338,1,0,0,0
USER_1203,5132.2427662817945,76187.63094890144,79.75221914994808,41,98,94,1,346.25514489372887,0,0,0,0
USER_1204,3130.224700722586,2009.2584762391903,352.67973203854655,53,279,95,2,1029.6417073448472,0,0,0,0
USER_1205,3104.4495224788675,54097.329512989745,85.92745715825097,59,1117,94,3,718.6878391515887,0,0,0,0
USER_1206,1477.3545663620944,5017.27085983112,141.1826823350529,66,123,95,4,397.02890029612723,0,0,0,0
USER_1207,1536.2491113853378,9461.866698456437,49.91996405774773,53,244,95,1,2343.645845446406,0,0,0,0
USER_1208,733.1825590179654,7510.604604611084,146.47314029733494,37,186,98,2,840.3221548445711,0,0,0,0
USER_1209,17146.969701416445,3671.301941147856,481.66054043354944,39,831,93,1,184.88689775797155,1,0,0,0
USER_1210,859.3160349364073,26386.896265413696,243.5997943623143,51,27,94,1,1097.4721094028832,0,0,0,0
USER_1211,1490.8397073889662,9424.46113514682,82.9753862176683,59,304,96,4,1117.9949658666922,0,0,0,0
USER_1212,1453.3009051135998,4573.976752951915,176.8834157124753,54,683,96,3,2330.8674732553236,0,0,0,0
USER_1213,7294.853488600491,1693.3983848887797,160.375341867167,46,1617,97,2,1236.629759708523,0,0,1,1
USER_1214,2219.529069944872,2773.0026008569225,149.39408372753056,47,437,93,2,594.1880572577617,0,0,0,0
USER_1215,10381.09946582547,1130.419250770979,273.6783087151151,52,174,94,0,1804.2564649786275,0,0,0,0
USER_1216,1520.066519567532,8222.818052738816,271.64001184129745,57,193,95,1,573.1658090898733,0,0,0,0
USER_1217,3940.2291567951856,1927.5427597897265,79.26854590633937,54,158,97,1,2220.1354894766837,0,1,0,0
USER_1218,1292.9128133227427,5891.862172384773,171.03685532185364,55,337,97,1,3483.359341590371,0,0,0,0
USER_1219,25467.263645102976,41945.323357434645,61.36901578278599,49,490,98,2,91.8474774872887,0,0,0,1
USER_1220,909.0513479450714,34171.91843954301,35.76349225534943,55,624,98,1,518.3869455778653,0,0,0,0
USER_1221,4063.5843592728643,7795.233429330004,68.7520286876975,50,196,97,1,1745.4199359233885,0,0,0,0
USER_1222,5618.257721930341,7299.041583810366,83.40613336942056,56,460,98,0,1202.7250092337508,0,0,0,0
USER_1223,4508.857603656657,77330.94356338217,17.088727076447427,50,905,95,1,4012.2564649723936,0,0,0,0
USER_1224,2476.774384390407,15137.151184083823,212.7957018982032,55,925,96,2,3831.1394187303235,0,0,0,0
USER_1225,2618.034960473262,5467.803430597421,5.655760466703933,40,444,95,6,2768.7189646499123,0,0,0,0
USER_1226,3114.461278549558,1463.78124340903,1359.424788305603,56,369,95,0,203.02890590696992,0,1,0,0
USER_1227,2573.4379260723763,12999.261950553673,404.1876029019095,54,276,94,3,931.6438387256134,0,0,0,0
USER_1228,7815.616424145469,21920.74060245257,69.33787376108002,63,73,94,1,2080.802100685534,0,0,0,0
USER_1229,27187.783125582664,3797.1959695628643,90.86967712642534,52,48,96,1,1068.0199675525823,0,0,0,0
USER_1230,1707.026445386366,11492.42390249375,121.87206824308039,51,242,93,0,966.6051827477786,0,0,0,0
USER_1231,757.6314248004865,5238.089156936477,49.94086532583877,52,63,92,2,3780.3889054538904,0,0,0,0
USER_1232,2729.074860063106,6497.424333450561,109.1386560396356,52,314,96,4,1569.194167148216,0,0,0,0
USER_1233,39328.68137485085,409.36760042367234,77.94473284659666,62,378,99,3,852.0308275399326,0,1,0,0
USER_1234,1334.5179667422483,6209.665542214358,81.91869924179142,37,272,92,2,335.116026628184,0,0,0,0
USER_1235,15353.77736947734,25932.263382153353,107.9276465735192,44,13,92,2,6126.798937559261,0,0,0,0
USER_1236,15957.764847967279,3798.3305997059297,24.20289373029346,49,21,98,3,1483.951439170653,0,0,0,0
USER_1237,1713.7029195049956,8630.274937028644,93.65049590087149,62,43,100,1,687.7691806467736,0,0,0,0
USER_1238,5265.772193181015,3271.026575122776,106.00091716954132,44,60,93,2,2783.1213292916273,0,0,0,0
USER_1239,15190.061178436343,12488.081788626294,102.39620192648997,53,1676,96,2,220.63848102728343,0,0,0,0
USER_1240,2040.341059742527,6248.971461054078,72.5422568059426,43,154,92,0,6323.859103235256,0,0,0,0
USER_1241,2431.879368037654,2625.194194591949,280.86040764873957,66,126,97,1,2020.3540830133343,0,0,0,1
USER_1242,1666.2303626237153,40097.199028758085,63.20272675744943,43,19,93,3,9841.120547854922,2,0,0,0
USER_1243,1080.5692550950605,24703.949688234516,112.99300417309068,52,368,98,0,2065.2747455679946,0,0,0,0
USER_1244,1557.32121591626,3921.0387435683324,329.4081416109671,62,385,96,3,1392.2752729875333,0,0,0,0
USER_1245,876.607841443882,14725.647366188168,83.14814197919286,49,70,90,4,599.2421656567568,0,0,0,0
USER_1246,3084.310677995992,15442.742075661281,111.54892316720162,53,918,97,0,707.5082751121556,0,0,0,0
USER_1247,1380.2594516768477,17514.098813062505,81.74587613597502,48,588,97,1,317.1217677385427,0,0,0,0
USER_1248,3766.0647854496,1060.9212620713872,310.24732239237784,44,95,93,4,7921.901709511429,0,0,0,0
USER_1249,628.9830783009639,27117.318159461927,69.56596495114584,54,242,98,2,1252.1663510430278,0,0,0,0
USER_1250,4150.068969380412,4090.2494790082715,324.84708934458695,56,223,98,1,2618.284416633943,0,0,0,0
USER_1251,6860.454427549177,5274.327593910329,81.15915516088148,56,156,96,4,3070.3629206472274,0,0,0,0
USER_1252,405.96394791846086,192039.8348586074,38.11242241208489,49,621,94,1,876.5007896725302,0,0,0,0
USER_1253,4333.178298418795,11640.527718110812,177.57146907880076,53,42,94,1,491.6835477151789,0,0,0,1
USER_1254,10174.796320542022,5097.028640752172,66.37577570806648,53,195,92,2,535.6294274100917,0,0,0,0
USER_1255,889.2327224673921,574.5842597080766,167.4192087527252,51,203,95,1,233.4019373636734,1,0,0,0
USER_1256,15876.136104495463,42946.78030191906,5.874351171726069,51,230,96,2,358.2471791074536,0,1,0,0
USER_1257,4532.454977709235,1612.8343806702053,90.48691565855798,47,721,96,2,1872.6327895694396,0,0,0,0
USER_1258,1472.8994384512287,2430.551136593253,56.84877666062617,57,89,93,1,3050.573908170429,0,0,0,0
USER_1259,2819.2633949367087,5444.587315826095,31.08549505580063,68,39,94,3,1102.770189507424,0,0,0,0
USER_1260,5209.9571623802685,44342.290968201014,51.76731668788798,55,351,92,0,2761.6036696011606,0,0,0,0
USER_1261,3216.3594438267405,20494.011161839782,50.718810405686,50,69,91,2,2827.5870461867335,0,0,0,0
USER_1262,5108.984791120089,6704.907421190118,85.79958804563103,46,28,96,5,800.9752333095065,0,0,0,0
USER_1263,1187.1685805830925,11730.534134415353,22.935215834638193,50,203,95,1,3253.06386563438,0,0,0,0
USER_1264,3531.086256701798,3942.36930717743,123.50402915339626,35,90,94,1,932.0703646688579,0,0,0,0
USER_1265,725.082544672944,9581.452021428338,352.91060640110277,65,163,97,2,714.2410359851376,0,0,0,0
USER_1266,2667.1717989226922,8848.507624070187,119.21498942651883,50,109,98,3,1195.3475888659034,0,0,0,0
USER_1267,1207.2403828210931,25913.617321170044,202.14567669293274,48,35,93,1,267.8793323610298,0,0,0,0
USER_1268,1428.6283361182393,25864.166241949555,268.9599421610968,55,299,95,0,1057.1538457868996,0,0,0,0
USER_1269,10260.872716657617,14658.459068792172,309.97433762079373,55,9,95,2,109.0309001106728,0,0,0,0
USER_1270,8877.809437553358,5245.799451970136,584.138839137029,55,1238,95,4,2154.6628991618327,0,0,0,0
USER_1271,5481.522231872125,19735.745309727004,54.64173683986211,42,152,94,6,300.6494416725357,0,0,0,0
USER_1272,999.9319586602007,7256.390737132767,43.882517881706384,60,433,97,3,1089.5524635783752,0,0,0,0
USER_1273,2172.408090346593,2212.111476332154,197.05160491646322,57,606,95,2,4838.48102025644,0,0,0,0
USER_1274,10027.611329281972,4994.310530916703,182.77688834564984,49,119,95,4,1177.7282429563932,0,0,0,0
USER_1275,3434.810080608632,8968.129281729329,195.52246818819705,52,504,92,0,165.09150268235703,0,0,0,0
USER_1276,30312.92717590994,24155.29622446529,595.4291786900251,48,651,95,2,1247.9787555877774,0,0,0,0
USER_1277,4417.449796283579,6501.356935546734,91.04645846287379,49,100,91,0,849.3239531717827,0,0,0,0
USER_1278,3612.1163153275756,1898.7699229334999,137.8486797033367,44,1785,96,1,2784.2586431629384,0,0,0,0
USER_1279,2188.3071560529,8674.040729390632,33.77131415536971,55,7,91,4,979.2395005098247,0,0,0,0
USER_1280,3406.841534307701,9284.92362451373,761.5235700391883,56,89,92,1,3345.1106450132716,0,0,0,0
USER_1281,2559.405192044957,10127.4532070725,64.29327762871871,62,552,95,3,1695.373264297408,0,0,0,0
USER_1282,6051.785773766279,24436.80848761409,66.14068549739687,46,78,96,4,2630.371266042669,0,0,0,0
USER_1283,7759.726104904176,27521.089705161547,63.64050310941967,43,437,96,3,998.957338386037,0,0,0,0
USER_1284,1358.3289900493362,3971.689910029224,47.23353564958507,59,706,93,2,3958.0820320776693,0,0,0,1
USER_1285,787.4241483004042,3868.5221911404237,43.404492568505006,48,1167,95,2,657.4411996846197,0,0,0,0
USER_1286,475.2279705478462,2325.665577283503,53.319158713011255,58,234,96,2,175.41956509680202,0,1,0,0
USER_1287,4954.201715447068,18743.05952744242,22.970345821650877,60,1293,94,6,366.7225160929229,0,0,0,0
USER_1288,988.9397343554236,46100.733042873915,41.04553580232213,50,193,94,7,1237.2750759754304,0,0,0,0
USER_1289,346.23211649214136,5551.934399746915,632.0465910513436,44,89,99,2,1437.6392693159967,0,0,0,0
USER_1290,4396.5639946531455,6064.960583401104,187.85213617122406,49,263,98,2,1280.979513437395,0,0,0,0
USER_1291,36062.16441051195,47105.218416782125,227.2166975144416,50,383,98,1,3709.7915563114066,0,0,0,0
USER_1292,2962.9156768467083,14863.583260966556,292.1328858916621,48,223,97,0,1324.7916026778776,0,0,0,1
USER_1293,6894.579309060659,13677.163808764828,563.4815349048663,48,305,96,4,1524.653022359046,0,0,0,0
USER_1294,3235.1460687642425,1940.8866676637351,15.31109070620318,59,196,93,2,2922.139117727401,0,0,0,0
USER_1295,2700.278910409131,18296.657706049766,26.314414916366008,52,271,96,3,205.08197589964288,0,0,0,1
USER_1296,7473.184428872299,2657.221724285695,40.2969723808866,55,1112,99,2,2259.613997398575,0,0,0,0
USER_1297,2229.9299598264593,2078.030349866461,56.27611519683302,41,252,95,1,4089.9977020404276,0,0,0,0
USER_1298,3894.77937696125,5344.771690105401,66.64837127985649,38,106,88,1,2247.533692220516,0,0,0,0
USER_1299,4112.135694377764,4012.0143741380916,57.571200261016095,36,518,96,2,1502.6765061852673,0,0,0,0
USER_1300,1528.2973420183478,6211.019714854881,112.09076144105882,53,150,91,1,2447.5383472911467,0,0,0,0
USER_1301,8038.85829947249,1437.7318384225389,93.25105673562298,47,618,98,2,128.2344353535778,0,0,0,1
USER_1302,2502.4868171530497,25605.938283343035,43.69200811974186,49,21,97,1,963.3044143523061,1,0,1,0
USER_1303,1400.0382553879872,31357.964142126162,10.221069458732991,61,147,94,3,299.3727051965666,0,0,0,0
USER_1304,5097.522128916373,783.0441115789944,33.352452057499264,58,36,95,0,1608.843049410536,0,0,0,0
USER_1305,1213.8252531376818,26216.6338167201,51.97492271028798,56,32,94,3,401.78557412005114,0,0,0,0
USER_1306,3066.159736436904,3063.6602621518728,70.3104589135466,50,392,93,2,2565.3676736715547,0,0,0,0
USER_1307,2953.8982076951265,22660.319730263524,29.088198459211572,58,177,97,1,723.4047351225774,2,0,0,0
USER_1308,8829.869954780082,7464.130369401109,55.10241438858924,48,748,94,2,302.7554820937929,0,0,0,0
USER_1309,4791.976486119421,8387.775916527973,29.04982942518993,47,265,95,3,426.46837029019525,1,0,0,0
USER_1310,2907.279494438393,6489.123980494482,79.37477705489371,43,127,93,1,294.94902820525806,0,1,0,0
USER_1311,6753.163219453096,34702.084808965745,30.7813402896964,53,465,96,0,1058.589885537674,0,0,0,0
USER_1312,11970.583557293807,1830.7745084669996,38.5168321183393,50,357,98,2,2031.5770065681975,0,0,0,0
USER_1313,5207.266361467496,16804.607882129516,24.320408869158527,42,586,95,0,575.3738574889203,1,0,0,0
USER_1314,3011.9790092150174,30381.71414014054,77.2077086040759,45,376,91,2,254.95737496304844,0,0,0,0
USER_1315,802.8466847615263,19141.386391827942,37.84701943607385,56,66,99,2,1081.620547358045,0,0,0,0
USER_1316,1027.5024562974152,131878.81308566208,222.91360317368716,53,405,97,2,1058.1674906535313,1,0,1,0
USER_1317,2196.840115321819,4295.245038079744,135.0777132737467,68,181,96,1,665.8122553901196,0,0,0,0
USER_1318,1620.496394811405,25559.53682174352,83.94385074440564,55,227,94,0,500.2599247931932,0,0,0,0
USER_1319,2472.6078862261907,7134.455675056395,40.54913719012315,50,929,96,5,3943.0528020404377,0,1,0,0
USER_1320,3154.7039168971855,35599.51494558219,131.6991698404992,48,162,97,0,606.3855782257572,0,0,0,0
USER_1321,5062.890044918463,8028.662298929002,179.59438462089173,50,345,94,4,259.537916436702,0,0,0,0
USER_1322,2778.040833084843,5087.5367930052125,103.82309199278275,44,164,98,1,1004.002340415504,0,0,0,0
USER_1323,4848.873281385193,38843.135378374245,447.5113298374514,42,36,97,3,1858.1235879022954,0,0,0,0
USER_1324,3179.4846878912736,4492.325040836122,142.54208908170432,46,220,96,5,1738.4543185129837,0,0,0,0
USER_1325,413.4486957649168,1487.3169772111112,224.4397321726003,44,331,96,3,221.53726747695848,0,0,0,0
USER_1326,1165.2193204531964,4358.06634969033,102.88022171144019,56,191,96,1,3706.5624120517127,0,0,0,0
USER_1327,2580.9490117124183,17031.835289994775,176.9141263989435,47,180,98,3,1353.4319112441735,1,0,0,0
USER_1328,889.1849504785787,43064.16543772404,40.577704573350864,59,626,96,1,1940.7551072052981,0,0,0,0
USER_1329,5431.272490757781,9259.036294497151,56.91743089213198,63,10,93,2,15546.045095673519,0,0,0,1
USER_1330,13776.931367277632,39412.42814427993,127.65911578579158,47,127,96,2,2342.299839448002,2,0,0,0
USER_1331,10084.570401351539,1587.9356117480556,126.73515072405615,60,609,95,4,1943.129829473037,0,0,0,0
USER_1332,2408.0128169538325,4760.385075742065,149.5471642399394,48,924,97,1,874.8711690110504,0,0,0,0
USER_1333,13236.403278056105,5731.369918549852,270.53267674842596,62,194,98,3,1090.903415618218,0,0,1,0
USER_1334,3458.7670381937187,7062.318577851831,21.650506047300418,44,801,92,0,328.92268732992375,1,0,0,0
USER_1335,2127.9493082824465,8963.47500267394,33.972366779724744,44,80,96,1,1193.420193097361,1,0,0,0
USER_1336,1614.204163945308,18566.10989082227,113.24715482327345,44,91,96,3,5575.2201524200755,0,0,0,0
USER_1337,2202.9007938948976,4751.576773190748,43.62526121305802,40,683,92,1,1679.7364713441386,0,0,0,0
USER_1338,2021.9611413314287,9574.268596509912,2637.978653422292,53,852,94,4,10199.399659986007,0,0,0,0
USER_1339,3534.814926543312,7675.989825342452,150.76459082816314,36,92,94,4,1862.6332040976254,0,0,0,0
USER_1340,3500.1950729392643,2667.593716668918,83.23510143221948,53,22,94,3,1451.1128038225884,0,0,0,0
USER_1341,2990.0518882185866,7069.88839535731,53.760055410527585,48,34,98,3,955.2485799206358,0,1,0,0
USER_1342,4614.4048086492485,6819.957806740705,55.69206720691384,52,110,91,3,7873.638755052344,0,0,0,0
USER_1343,9804.98564701906,6646.883133172695,92.77160954099267,50,523,92,2,689.1345197308108,1,0,0,0
USER_1344,7704.455951337653,8417.863617443703,100.6834999346477,41,260,97,1,530.0454517131695,0,0,0,0
USER_1345,675.2628561243279,8873.35503269786,57.014228261424456,44,221,93,2,454.0867926285439,0,0,0,0
USER_1346,231.84727676630752,4823.455143880255,68.50095956923732,35,320,96,3,10529.39302476338,0,0,0,0
USER_1347,7587.974050483369,37318.993336591164,345.2554491048297,47,806,94,0,1270.8217363916242,0,0,0,0
USER_1348,759.8501946773672,1991.4598564141188,359.42479525086753,59,34,97,4,1192.8681709256325,0,0,0,0
USER_1349,2380.901789633824,3411.2561327970725,115.81961989527811,50,433,95,3,1845.4033467206214,0,0,0,0
USER_1350,925.086247716751,227739.189862775,23.54092210177852,48,954,97,0,852.7448920240873,1,0,0,1
USER_1351,491.7741480508037,2331.8340294036257,154.23897057125018,43,87,95,4,510.9796244593432,0,0,0,0
USER_1352,5122.832195120897,1596.3808707307232,425.9331638591332,41,663,97,5,486.97949473169876,0,0,0,0
USER_1353,6368.72874962866,19562.545907743373,354.1714443476954,57,437,95,1,470.78276848983603,0,0,0,0
USER_1354,1674.8679398548495,670.1195809379213,187.6213531413071,57,5,94,1,148.11619634303023,0,0,0,0
USER_1355,223.39861966481013,6109.934353702672,373.31514485126655,62,96,92,1,1163.0846727247676,0,0,0,0
USER_1356,1726.3343242346834,106403.09141201295,94.95321270855908,56,339,97,1,230.7329020765061,0,0,0,0
USER_1357,4410.7675697917175,1269.117293635634,168.6967914040501,52,254,92,2,1899.5300071159888,0,0,0,1
USER_1358,679.3173733390994,751.1779820643644,45.56885294458041,59,273,96,3,2530.666077912832,1,0,0,0
USER_1359,3580.8658932759467,1340.7474791077664,120.57421508350137,64,96,93,1,600.2804946363426,0,0,0,0
USER_1360,2935.6675493913963,23814.06096404337,340.2001918758353,52,410,95,1,1535.5076563268615,0,0,0,0
USER_1361,5320.334730381972,31248.669053919337,49.927731432087235,40,113,93,0,2268.0049533810743,0,0,0,0
USER_1362,3359.6106504954264,4380.391765837764,38.03689350878911,56,180,94,1,4937.710191839171,0,0,0,0
USER_1363,1126.5679291488007,18395.381097989626,99.23481784236442,40,168,95,3,742.5808266128798,0,0,0,0
USER_1364,9863.254870220644,42972.10198247264,71.76075911900216,58,406,96,2,267.05906976423756,0,0,0,0
USER_1365,2543.942767036918,69204.12137785861,172.28459319841258,42,34,91,4,443.34345462978223,0,0,0,1
USER_1366,2900.6654654357358,6029.369131367155,57.21067312380578,54,83,93,2,208.17605657063666,0,0,0,0
USER_1367,1172.310704143177,511.9535707486113,501.91943341312054,53,81,96,5,1766.1911758504182,0,1,0,0
USER_1368,1913.5544282584926,3025.8438586765633,24.787113521097687,49,41,97,2,43.761039887092764,0,0,0,0
