transaction_id,user_id,amount,merchant_name,merchant_mcc,merchant_category,timestamp,is_fraud,device_fingerprint,user_location_lat,user_location_lon,merchant_location_lat,merchant_location_lon,account_age_days,region
TXN_004732,USER_0081,597.4740266997894,Checkers,5411,GROCERIES,2025-11-02 10:21:15.933446,1,DEV_4353,-18.965266763122283,16.840034854136455,-18.68070588842874,16.27585145729619,49,Karas
TXN_008784,USER_0858,454.4807819054681,Edgars,5311,RETAIL,2025-11-02 10:21:53.073789,0,DEV_1988,-17.75390562001677,15.167977473669135,-17.81719194418756,15.180755065579321,702,Ohangwena
TXN_005500,USER_0542,187.8372630327251,Shoprite,5411,GROCERIES,2025-11-02 10:23:18.375596,0,DEV_6066,-17.62002848740633,15.969596053700716,-17.22259030177556,15.665007454823346,1735,Khomas
TXN_006822,USER_0740,850.8346296113674,Game,5311,RETAIL,2025-11-02 10:25:47.345424,1,DEV_4214,-26.71682978278391,18.203146140569544,-26.240826857883356,18.209081302732784,1111,Khomas
TXN_001358,USER_0244,111.37121338341902,The Rooftop,5812,DINING,2025-11-02 10:54:58.310715,0,DEV_1108,-17.905426467272264,15.846901135901163,-17.756521876495036,14.846024270763364,283,Khomas
TXN_001728,USER_0994,316.02811613225947,Game,5311,RETAIL,2025-11-02 11:00:22.486949,0,DEV_1090,-22.0176504465345,14.037186342155458,-21.799433243080404,15.117431812431496,2448,Ohangwena
TXN_000303,USER_0071,404.3750919175602,Caltex,5542,FUEL,2025-11-02 11:05:35.856046,0,DEV_2987,-17.803002679120898,15.059580641008132,-17.855219018574843,15.387109275010483,193,Oshana
TXN_006030,USER_0130,614.846377840936,Engen,5542,FUEL,2025-11-02 11:07:09.825863,0,DEV_1715,-17.993756661118045,14.64911834880227,-22.648510926645486,17.026469742049688,382,Erongo
TXN_002376,USER_0922,224.60429760609443,Medi-Post,5912,HEALTH,2025-11-02 11:12:07.831754,0,DEV_4524,-17.96482165199353,15.919635905484578,-17.826927425128133,15.82020311345423,111,Ohangwena
TXN_000958,USER_0273,80.91044845993216,Galito's,5812,DINING,2025-11-02 11:13:55.168586,0,DEV_7246,-22.513358522024912,17.093363321790573,-22.669240995628442,16.913111416450416,63,Khomas
TXN_000841,USER_0067,752.5613146075917,NamWater,4900,UTILITIES,2025-11-02 11:18:17.841518,0,DEV_7878,-18.30909425042332,14.7525001088319,-17.93260221829048,14.815778697242063,498,Omusati
TXN_005090,USER_0626,223.84640272804975,The Craft,5812,DINING,2025-11-02 11:20:18.511236,0,DEV_1927,-22.641165467399297,16.993199399148416,-22.56258776328952,16.927994121838875,69,Oshikoto
TXN_005602,USER_0627,177.26132899256052,Ocean Basket,5812,DINING,2025-11-02 11:28:07.810266,0,DEV_4383,-22.572954647796013,17.024289067060582,-22.580406788259264,16.973964205588533,28,Khomas
TXN_008753,USER_0420,358.34298482828154,Makro,5411,GROCERIES,2025-11-02 11:33:47.333492,0,DEV_1565,-22.572486472787336,16.82772193155706,-22.66417913307707,17.04237750076955,22,Khomas
TXN_009956,USER_0765,131.9984374180596,Clicks,5912,HEALTH,2025-11-02 11:37:02.872468,0,DEV_9332,-18.391316484772418,16.993408662261714,-26.554043342750347,17.813579880741145,428,Khomas
TXN_009735,USER_0020,233.5364457885538,The Wine Bar,5812,DINING,2025-11-02 11:37:18.121696,0,DEV_6239,-17.761127197675986,14.907243636694538,-18.286975505066152,15.197286937424227,131,Oshikoto
TXN_001527,USER_0929,961.1495493744059,NamPower,4900,UTILITIES,2025-11-02 11:40:42.008606,0,DEV_9727,-17.70870555761971,15.618636072565822,-17.93775883596424,15.750999624738322,1650,Omusati
TXN_009356,USER_0810,391.3843444187011,The Craft,5812,DINING,2025-11-02 11:40:59.599359,0,DEV_3618,-21.114320266764246,14.240543364943063,-21.895063297072557,14.191362956208303,25,Ohangwena
TXN_000419,USER_0833,90.96227289258071,The Craft,5812,DINING,2025-11-02 11:45:29.391277,0,DEV_9090,-18.88052298930067,16.175468297792072,-18.451920417064137,17.36183485633317,493,Erongo
TXN_005479,USER_0528,118.61973037028045,Food Lovers Market,5411,GROCERIES,2025-11-02 11:55:36.073164,0,DEV_8633,-17.943364181518167,15.953313282877685,-17.886896630014633,15.639605830511714,270,Erongo
TXN_003643,USER_0449,757.3930221673379,Foschini,5311,RETAIL,2025-11-02 11:55:38.288629,0,DEV_7670,-17.74308547233161,15.81486337540539,-17.47593248552112,15.620613374439255,335,Omusati
TXN_004034,USER_0789,698.3010113990821,MTC,4900,UTILITIES,2025-11-02 12:05:36.680813,0,DEV_4488,-22.477732263719247,17.005371953672544,-22.587522221093135,17.04827439281621,176,Erongo
TXN_008621,USER_0959,224.69290966508478,Joe's Beerhouse,5812,DINING,2025-11-02 12:15:14.492380,0,DEV_3737,-22.66659892543604,16.82511734973525,-22.594784760506343,17.010708768952018,65,Khomas
TXN_001956,USER_0312,83.55756188968364,Bank of Namibia,6012,BANKING,2025-11-02 12:31:45.937511,1,DEV_6607,-17.72399404371102,14.612652357933285,-17.67860700536646,15.164993573653707,22,Khomas
TXN_009262,USER_0176,203.80399296486533,Spar,5411,GROCERIES,2025-11-02 12:49:43.539131,0,DEV_5184,-18.044813017606707,17.050737932387875,-18.616860342750844,16.83107480075758,825,Khomas
TXN_005894,USER_0274,176.26309742337264,Incredible Connection,5311,RETAIL,2025-11-02 12:53:17.591573,0,DEV_2855,-17.24832085154793,16.30678312585759,-17.241065655808978,16.243162748924643,3012,Khomas
TXN_006973,USER_0959,1060.1258413628243,City of Windhoek,4900,UTILITIES,2025-11-02 12:56:11.699404,0,DEV_5660,-17.504231899710085,15.69951243414199,-17.627092077660695,15.82671858135934,163,Ohangwena
TXN_003681,USER_0168,369.2579453871298,The Rooftop,5812,DINING,2025-11-02 12:57:51.688517,0,DEV_6680,-22.41265535241908,16.88268835558176,-22.44277415597538,17.101102618859667,994,Hardap
TXN_004211,USER_0624,704.016423375012,City of Windhoek,4900,UTILITIES,2025-11-02 13:04:43.178283,0,DEV_6830,-17.864980298267337,14.627012616546843,-17.561894980566365,14.787911981123944,86,Khomas
TXN_007665,USER_0661,184.40862231143421,OK Foods,5411,GROCERIES,2025-11-02 13:11:39.527369,0,DEV_1912,-17.608212050489097,15.715279316759387,-17.630097887341176,15.766437367442277,392,Khomas
TXN_003228,USER_0763,481.2198578299721,Telecom Namibia,4900,UTILITIES,2025-11-02 13:20:52.787656,0,DEV_7200,-22.595272366231953,16.986272752145762,-22.554942816386536,16.865140327262377,54,Ohangwena
TXN_001414,USER_0073,552.257291321542,Game,5311,RETAIL,2025-11-02 13:35:19.978796,0,DEV_5553,-17.269252945763768,16.065041655315245,-17.546935062702627,16.15473276597192,1143,Hardap
TXN_008065,USER_0022,538.9145553860446,BP,5542,FUEL,2025-11-02 13:53:11.159401,0,DEV_9902,-22.512174428545986,17.02333191678047,-22.561459476655365,17.196037991622223,2134,Oshana
TXN_009039,USER_0416,695.0324452705704,Caltex,5542,FUEL,2025-11-02 13:54:01.121517,0,DEV_6142,-22.438425441319165,16.827072682651224,-22.654465995380104,17.053341328365043,22,Ohangwena
TXN_002588,USER_0703,381.6059935605595,Shell,5542,FUEL,2025-11-02 13:54:22.926381,0,DEV_6109,-22.588225053405655,17.130712470147504,-22.508419027963935,16.983134552132558,172,Khomas
TXN_009942,USER_0175,944.9623488402044,Paratus,4900,UTILITIES,2025-11-02 13:56:44.375063,0,DEV_8090,-22.48564357773498,17.151360943942514,-22.5444005622156,16.931543490954528,587,Khomas
TXN_003407,USER_0922,141.76402337465444,NamPharm,5912,HEALTH,2025-11-02 14:14:40.754487,0,DEV_4009,-26.61826531547637,17.695773207974018,-26.818829310264654,18.394531052068118,316,Karas
TXN_009631,USER_0507,165.0394118807991,Spur,5812,DINING,2025-11-02 14:18:33.227144,0,DEV_2031,-18.18326793770613,17.250490084383944,-18.374506958887682,16.239936889758503,170,Karas
TXN_005945,USER_0391,881.637935788076,NamWater,4900,UTILITIES,2025-11-02 14:22:33.275398,0,DEV_8280,-17.53746122562188,15.630129163017346,-17.986978416314862,15.506556740576904,1021,Khomas
TXN_003330,USER_0112,153.38093418088707,Model,5411,GROCERIES,2025-11-02 14:23:21.957514,0,DEV_9909,-18.42837250927288,14.701764620594101,-17.81894899772121,15.190674021312292,275,Hardap
TXN_003150,USER_0797,405.3208801447567,Jet,5311,RETAIL,2025-11-02 14:26:26.624631,0,DEV_3092,-17.9011508482448,15.2338009456356,-17.60596562453131,14.655327580776754,137,Omusati
TXN_006561,USER_0785,1128.5060647210091,NamWater,4900,UTILITIES,2025-11-02 14:28:59.217945,0,DEV_1904,-17.976617042550618,15.994252128430563,-17.92556941191563,15.858745408529982,114,Erongo
TXN_007241,USER_0554,91.04651203166141,Model,5411,GROCERIES,2025-11-02 14:41:27.268653,0,DEV_1941,-23.749374011981285,17.94656918900951,-24.05536319349942,18.10364833198086,3280,Ohangwena
TXN_002901,USER_0749,199.20884230268453,Leo's at the Castle,5812,DINING,2025-11-02 14:46:40.842953,1,DEV_1052,-18.07834572014765,16.606324428617565,-18.30738335754992,17.361291458777412,174,Ohangwena
TXN_000248,USER_0183,26.653314983817346,Ocean Basket,5812,DINING,2025-11-02 14:55:50.536204,0,DEV_2310,-26.04651611212208,18.244682918080088,-26.522298505215314,17.677922420765437,205,Ohangwena
TXN_000187,USER_0190,333.20957126531613,Engen,5542,FUEL,2025-11-02 15:00:28.616234,1,DEV_1514,-17.937329722036793,15.055091109868755,-18.470373727113206,15.03051889759213,1035,Omusati
TXN_004536,USER_0399,174.7835450934431,Edgars,5311,RETAIL,2025-11-02 15:06:30.916364,0,DEV_1109,-17.66585695912705,15.938098013488714,-17.22759538604767,16.06862370503611,143,Khomas
TXN_005275,USER_0219,372.3788551788928,Food Lovers Market,5411,GROCERIES,2025-11-02 15:11:32.484429,0,DEV_3329,-22.49798652550252,16.808291113720873,-22.48906845781052,17.026965561456777,118,Khomas
TXN_001958,USER_0336,40.408378447286594,FNB Namibia,6012,BANKING,2025-11-02 15:14:57.142474,0,DEV_8326,-18.037126150769087,15.228511164839821,-22.402933035724338,16.962141503671482,494,Oshana
TXN_009437,USER_0976,422.17375501968974,Model,5411,GROCERIES,2025-11-02 15:15:21.567910,0,DEV_2973,-22.697761953588525,17.019750352613823,-22.49919209561988,17.159112774610787,68,Oshikoto
TXN_002144,USER_0621,338.8484866742161,KFC,5812,DINING,2025-11-02 15:15:46.331025,0,DEV_8964,-17.20484098203813,16.164059293087575,-17.621878216239157,16.150382249589583,814,Khomas
TXN_006328,USER_0739,968.1798326668502,NamPower,4900,UTILITIES,2025-11-02 15:20:18.767802,0,DEV_9416,-17.404610151683926,16.39698672253895,-17.543741756091567,15.526112542199035,918,Omusati
TXN_002103,USER_0526,424.57012332085964,Total,5542,FUEL,2025-11-02 15:23:06.526116,0,DEV_6487,-18.997827729624717,16.374357910303925,-18.188468459468858,17.141069815610045,216,Karas
TXN_000029,USER_0394,223.04943032712276,NamPharm,5912,HEALTH,2025-11-02 15:28:34.372770,1,DEV_4603,-22.480696684822128,16.883792416643768,-22.592581432071462,17.061689355738956,97,Khomas
TXN_001531,USER_0008,740.292082123362,Engen,5542,FUEL,2025-11-02 15:31:15.412935,0,DEV_5412,-17.594045336663772,15.052343953712299,-18.253709212987758,14.676410564781127,1003,Omusati
TXN_001609,USER_0306,108.0437873554927,Café Zoo,5812,DINING,2025-11-02 15:35:26.515523,0,DEV_4951,-17.452115935740164,16.438154339274853,-17.307807878846592,15.729821947388524,158,Ohangwena
TXN_007944,USER_0466,1026.8271921273476,Paratus,4900,UTILITIES,2025-11-02 15:41:02.640149,0,DEV_4047,-17.654675571962017,15.845938759658226,-17.694091217086466,15.58393435326621,445,Erongo
TXN_005043,USER_0780,71.0031524581352,Game,5411,GROCERIES,2025-11-02 15:43:14.346610,0,DEV_7482,-17.63500386184033,14.67677893452943,-18.19121377234197,14.678738287965798,360,Khomas
TXN_001266,USER_0843,756.1954734411795,NamPower,4900,UTILITIES,2025-11-02 15:46:22.165870,0,DEV_5838,-17.910424698713452,15.996382985499862,-17.507352637450808,15.968167340754112,207,Oshikoto
TXN_009058,USER_0127,625.5068354344374,Jet,5311,RETAIL,2025-11-02 15:46:28.317270,0,DEV_7000,-22.582690760148324,17.143511294264115,-22.602924842545285,16.83664821870371,20,Erongo
TXN_003531,USER_0215,596.713746415203,Paratus,4900,UTILITIES,2025-11-02 15:46:56.769813,0,DEV_9867,-18.04957425204951,16.47150709177783,-18.43438735295071,16.187235777422625,230,Hardap
TXN_004238,USER_0060,83.60814770404083,Café Zoo,5812,DINING,2025-11-02 15:48:09.583173,0,DEV_9334,-18.859723441624872,17.133851825099875,-18.35640893304146,16.844013608491075,39,Oshikoto
TXN_000469,USER_0794,233.61005709836894,OK Foods,5411,GROCERIES,2025-11-02 16:04:00.872729,0,DEV_2569,-26.72726648242555,18.084739599362994,-26.971506959771844,18.054600794922095,316,Ohangwena
TXN_004116,USER_0187,523.412030739055,Caltex,5542,FUEL,2025-11-02 16:04:46.403320,0,DEV_6067,-24.023734427617885,17.71693314658781,-23.69580539416062,17.19077919981908,108,Omusati
TXN_001419,USER_0444,182.95847678753972,Incredible Connection,5311,RETAIL,2025-11-02 16:11:05.626284,0,DEV_6558,-23.904794157444652,17.495383335964895,-23.66344437424795,18.380065323360466,606,Erongo
TXN_008735,USER_0381,212.10096735907638,Shoprite,5411,GROCERIES,2025-11-02 16:18:46.469739,0,DEV_7716,-26.227859252683963,18.379658930910526,-26.612078458544868,17.855984483515723,470,Omusati
TXN_005520,USER_0109,238.33150625279578,Dis-Chem,5912,HEALTH,2025-11-02 16:22:33.506087,0,DEV_8547,-21.807308047337543,14.370652521761084,-21.608874673684728,14.444417802230095,389,Khomas
TXN_002985,USER_0445,41.76391259971485,Bank of Namibia,6012,BANKING,2025-11-02 16:29:29.227629,0,DEV_7567,-26.157064737748023,18.074798395427326,-26.791383204917807,17.712457358518943,518,Hardap
TXN_000713,USER_0487,481.7611730735278,Makro,5411,GROCERIES,2025-11-02 16:43:50.095138,0,DEV_9681,-17.69588818090285,15.845555683453576,-17.271486983063646,16.048493238662182,846,Oshikoto
TXN_002420,USER_0266,313.0480691431695,Shoprite,5411,GROCERIES,2025-11-02 16:51:28.960129,0,DEV_1780,-22.53573716051555,16.938118745380358,-22.533018861780004,16.928060325349065,17,Oshikoto
TXN_006504,USER_0871,298.8730923243744,Makro,5411,GROCERIES,2025-11-02 16:55:41.233425,0,DEV_4425,-22.572371886064158,17.144129222238416,-22.512952325354213,17.11429480854535,205,Khomas
TXN_009334,USER_0016,113.7539344699679,Café Prestige,5812,DINING,2025-11-02 17:01:49.780179,0,DEV_9961,-17.96033353171121,15.811045798702693,-17.93769919037101,15.817873254137469,215,Omusati
TXN_005188,USER_0307,40.96185938626369,Bank of Namibia,6012,BANKING,2025-11-02 17:03:16.294450,0,DEV_5094,-23.97126452188213,17.699428266016632,-24.209657054539033,17.716183132603607,2107,Oshana
TXN_006008,USER_0798,147.00850955558238,Galito's,5812,DINING,2025-11-02 17:06:22.343994,0,DEV_2518,-17.52585349820581,15.171037954767257,-18.495353223759974,15.094001579459468,2863,Omusati
TXN_006619,USER_0495,1812.6298645490772,MTC,4900,UTILITIES,2025-11-02 17:06:57.471464,0,DEV_4258,-18.991744333628656,16.225343796255107,-18.54328513942988,16.234038871739102,221,Khomas
TXN_005286,USER_0017,77.01581233308887,Clicks,5912,HEALTH,2025-11-02 17:07:26.319699,0,DEV_3142,-26.898440290000963,18.42083024080998,-26.626258309443013,18.409048501049128,506,Omusati
TXN_008276,USER_0286,523.8365791744025,Incredible Connection,5311,RETAIL,2025-11-02 17:08:39.870137,0,DEV_6433,-17.382228864879217,15.571816468501643,-17.708944659539327,16.235010700247805,192,Karas
TXN_003792,USER_0041,990.1593067469511,Telecom Namibia,4900,UTILITIES,2025-11-02 17:09:06.998711,0,DEV_6904,-17.83215871401481,15.453913279408878,-17.60179766111442,15.018187107177049,183,Khomas
TXN_007368,USER_0295,545.1165734624695,Mr Price,5311,RETAIL,2025-11-02 17:11:01.755654,0,DEV_4609,-22.674195539964465,16.904906576438922,-22.50561830782757,16.9049858289008,160,Karas
TXN_008410,USER_0114,57.62262299379447,Bank of Namibia,6012,BANKING,2025-11-02 17:13:15.414857,0,DEV_3033,-17.72801854776575,16.139690898220174,-17.608800824065554,16.295202285248365,206,Ohangwena
TXN_001809,USER_0747,213.1617675096653,Dis-Chem,5912,HEALTH,2025-11-02 17:25:20.931496,0,DEV_1599,-22.609874348019883,16.990194045807076,-22.543146797608358,17.16336101837866,175,Erongo
TXN_000008,USER_0594,549.735570594449,Makro,5411,GROCERIES,2025-11-02 17:29:13.669888,0,DEV_2323,-18.01705813212348,14.889168974857208,-17.745765982910825,15.139451923126707,198,Oshikoto
TXN_007700,USER_0143,896.9276651944396,City of Windhoek,4900,UTILITIES,2025-11-02 17:36:16.852984,0,DEV_2095,-26.557705318516,17.714947143268184,-26.1626402438498,18.426793258292548,138,Omusati
TXN_003259,USER_0941,279.91278329556394,Medi-Post,5912,HEALTH,2025-11-02 17:36:59.653106,0,DEV_6400,-24.04246214782979,18.474196774500644,-22.15448460907651,15.19602750950125,83,Oshikoto
TXN_003983,USER_0548,648.9195087464063,Jet,5311,RETAIL,2025-11-02 17:40:54.727879,0,DEV_6385,-22.58242945820941,17.140582000431007,-22.458349608307184,17.102112267114034,435,Erongo
TXN_008262,USER_0973,26.388051427786777,Nedbank Namibia,6012,BANKING,2025-11-02 17:45:07.255795,0,DEV_1624,-18.935485071580178,16.28491779746898,-18.16458256732257,17.09851489816789,666,Oshana
TXN_002230,USER_0086,547.6931701980413,NamWater,4900,UTILITIES,2025-11-02 17:50:33.010113,0,DEV_3750,-18.146009623298504,16.047350518408727,-18.67191755439118,17.074229505769907,1193,Oshana
TXN_000365,USER_0802,79.85823973716053,Food Lovers Market,5411,GROCERIES,2025-11-02 17:51:43.679110,0,DEV_9151,-17.58568437980834,15.82321405758195,-17.85750961010987,15.757452647251375,613,Omusati
TXN_003086,USER_0412,117.5804190113451,Dis-Chem,5912,HEALTH,2025-11-02 17:52:27.550169,0,DEV_5314,-17.474080113895475,15.674411668766462,-17.26660426161921,16.16994274936504,3650,Erongo
TXN_004659,USER_0883,1113.2641037641013,City of Windhoek,4900,UTILITIES,2025-11-02 18:00:41.742412,0,DEV_7516,-18.204877779735178,16.13282167665657,-18.767024081227703,16.67715654387695,342,Oshikoto
TXN_009957,USER_0724,383.13845889041676,Shoprite,5411,GROCERIES,2025-11-02 18:03:33.368823,0,DEV_1933,-18.128515668016576,16.844205102372964,-18.545313603924793,17.300730182942594,50,Oshikoto
TXN_006646,USER_0990,612.1115245166752,NamWater,4900,UTILITIES,2025-11-02 18:05:53.771116,0,DEV_4046,-23.99886279865264,18.046768884258952,-21.45484287945446,15.317501926518093,2019,Ohangwena
TXN_008803,USER_0130,208.18882771711063,Pep Stores,5311,RETAIL,2025-11-02 18:05:59.422322,0,DEV_9306,-26.057365908537196,17.80847647461384,-26.028093626439606,17.72880532992221,858,Erongo
TXN_001931,USER_0798,358.09912314797106,Pharmacy Direct,5912,HEALTH,2025-11-02 18:06:29.066797,0,DEV_2064,-17.674863431891403,14.537221304676574,-17.523600725701357,14.817706563075383,61,Khomas
TXN_000360,USER_0134,224.2159195491157,Builders Warehouse,5311,RETAIL,2025-11-02 18:07:34.041785,0,DEV_1936,-17.53389121801948,15.825149836375571,-17.51703015243448,15.941288804554494,54,Omusati
TXN_007034,USER_0762,948.2617388841056,Builders Warehouse,5311,RETAIL,2025-11-02 18:10:54.288367,0,DEV_4566,-17.201421719691425,16.225800778970534,-17.44394733529639,15.801776050394787,886,Khomas
TXN_001616,USER_0869,204.4796522136381,Metro,5411,GROCERIES,2025-11-02 18:22:48.594481,0,DEV_8112,-26.58174020341153,17.92527352476407,-26.962333669836053,17.747949038332212,1593,Oshana
TXN_007083,USER_0611,196.46360357277467,Game,5411,GROCERIES,2025-11-02 18:23:37.397662,0,DEV_6697,-17.549437328922686,15.671897905027967,-17.69084723536099,16.260625903234416,200,Oshana
TXN_007578,USER_0308,533.6680405690975,Makro,5311,RETAIL,2025-11-02 18:24:12.866174,0,DEV_8559,-24.268702767737786,18.237821541770042,-23.91899600470552,18.401997493681627,228,Oshana
TXN_006657,USER_0336,1129.803115912794,Telecom Namibia,4900,UTILITIES,2025-11-02 18:29:32.986537,0,DEV_6102,-17.517675343744315,15.566107829000563,-17.905514377023245,15.85626989587338,273,Oshikoto
TXN_002394,USER_0711,320.53391878761016,Game,5411,GROCERIES,2025-11-02 18:34:50.842148,0,DEV_8518,-21.62228677553212,15.452019836742647,-21.288094284158767,14.896335380934847,695,Oshana
TXN_004625,USER_0903,644.4445471308173,Total,5542,FUEL,2025-11-02 18:35:25.366603,0,DEV_7831,-18.059709170031866,17.277241674390606,-18.322029293993978,16.368381025361163,2,Ohangwena
TXN_005050,USER_0932,956.2417322852447,City of Windhoek,4900,UTILITIES,2025-11-02 18:36:11.163436,0,DEV_6229,-22.552473948157978,16.910684805420278,-22.40534725112782,16.983122446614423,561,Khomas
TXN_004482,USER_0157,200.80707422066234,Incredible Connection,5311,RETAIL,2025-11-02 18:43:56.333525,0,DEV_2902,-17.80593281238378,15.41614811123754,-17.9327287499496,15.044703866527342,19,Oshana
TXN_004085,USER_0508,325.33205029785466,Puma,5542,FUEL,2025-11-02 18:48:29.871841,0,DEV_3754,-22.53431409640793,16.82760761170214,-22.657043914975677,16.884505347225186,107,Khomas
TXN_007348,USER_0384,103.9537484234606,NamPharm,5912,HEALTH,2025-11-02 18:53:18.899288,0,DEV_3331,-18.124650579875556,16.37064900865578,-18.630969474274977,16.88694683040579,167,Khomas
TXN_004654,USER_0943,161.40175914150927,Wimpy,5812,DINING,2025-11-02 18:58:39.626285,0,DEV_5127,-17.862477149009294,15.540069805241277,-17.56254871236165,15.741206393471364,3650,Omusati
TXN_001819,USER_0226,982.1828692437896,City of Windhoek,4900,UTILITIES,2025-11-02 18:59:20.187487,0,DEV_6931,-17.51278994710511,15.672825145560296,-17.58854082756435,15.76592596176177,749,Omusati
TXN_005235,USER_0404,376.47520712822774,Shell,5542,FUEL,2025-11-02 19:17:57.282890,0,DEV_3355,-22.61150790521269,17.11495903815864,-22.403982545672534,16.93480999398454,768,Omusati
TXN_004111,USER_0473,451.49670684457055,Paratus,4900,UTILITIES,2025-11-02 19:28:08.671999,0,DEV_9764,-17.778862419587693,16.40438181483884,-17.25102269330431,15.618151563290773,398,Ohangwena
TXN_005217,USER_0848,592.5260150836822,Shell,5542,FUEL,2025-11-02 19:32:20.306271,0,DEV_8913,-18.70634459303574,16.30891209170144,-18.607045005603617,16.10047311251393,1021,Oshana
TXN_008085,USER_0857,848.5812548911426,MTC,4900,UTILITIES,2025-11-02 19:39:10.042626,0,DEV_1603,-18.189415886347515,15.097709520901242,-17.6731052717218,15.98749879863993,22,Erongo
TXN_003946,USER_0000,302.07388777993344,Grill Addicts,5812,DINING,2025-11-02 20:01:24.445692,0,DEV_3795,-18.033028654248284,15.349806129102639,-17.79904053115707,15.442318302374485,36,Ohangwena
TXN_007292,USER_0301,321.8762885708884,Shoprite,5411,GROCERIES,2025-11-02 20:05:56.891011,0,DEV_3813,-22.611963144044648,17.03588335070506,-22.488625559571666,17.033165501168764,1051,Ohangwena
TXN_009556,USER_0776,798.791125284029,NamPower,4900,UTILITIES,2025-11-02 20:06:32.122098,0,DEV_4818,-22.639809279601828,16.91546458921201,-22.57575669948362,17.138089451561612,34,Khomas
TXN_008944,USER_0149,694.1710620545549,Mr Price,5311,RETAIL,2025-11-02 20:11:42.730125,0,DEV_9420,-17.665650386479708,15.797264344825665,-17.897806413544483,15.858004038312167,289,Oshana
TXN_001924,USER_0572,453.8957032637372,MTC,4900,UTILITIES,2025-11-02 20:11:49.371853,0,DEV_6957,-18.712070430932112,16.380047093341116,-18.724323096812757,16.914873056807977,71,Oshana
TXN_003103,USER_0494,599.399854857402,Jet,5311,RETAIL,2025-11-02 20:23:10.588716,0,DEV_7134,-17.698291864279813,16.179848703173143,-17.493763244726978,15.7189828563608,425,Oshana
TXN_001948,USER_0839,297.8382658720891,Grill Addicts,5812,DINING,2025-11-02 20:28:16.171061,0,DEV_2534,-17.707441620659367,15.70195155689187,-26.581577263796397,18.406755569274676,16,Omusati
TXN_003173,USER_0039,134.8291010041719,Woermann Brock,5411,GROCERIES,2025-11-02 20:29:08.681463,0,DEV_2631,-22.467118939603914,17.193845462711394,-22.4144740341828,17.13989342755533,163,Ohangwena
TXN_003614,USER_0866,85.70862800842806,KFC,5812,DINING,2025-11-02 20:44:04.084362,0,DEV_9601,-17.53594344562069,15.746964594547855,-18.397099046441795,15.276133064427915,3650,Omusati
TXN_006854,USER_0059,88.91178645996781,Woermann Brock,5411,GROCERIES,2025-11-02 20:47:34.796284,0,DEV_5769,-22.594207423117552,17.162316048781612,-22.56164212543403,17.190226507068154,178,Oshikoto
TXN_008185,USER_0614,392.9346794036678,Spar,5411,GROCERIES,2025-11-02 20:56:30.255900,0,DEV_3810,-22.57559932138962,16.839754781126093,-22.62053705754306,17.110882695926573,655,Erongo
TXN_005931,USER_0354,464.6417338006002,Edgars,5311,RETAIL,2025-11-02 21:07:51.063432,0,DEV_7018,-17.860161321020307,15.92377538623637,-17.553178399570896,15.696446826276372,731,Oshikoto
TXN_000519,USER_0325,244.88739383425724,OK Foods,5411,GROCERIES,2025-11-02 21:09:51.435833,0,DEV_5609,-22.44383453690437,17.134442653702173,-22.6858079579124,17.003936839130496,1396,Karas
TXN_000719,USER_0440,883.4024557169092,NamWater,4900,UTILITIES,2025-11-02 21:17:51.277792,0,DEV_6932,-18.581309583928046,16.097986027976553,-18.559650635939803,17.196801476718587,46,Khomas
TXN_003943,USER_0785,194.22194131000307,Pharmacy Direct,5912,HEALTH,2025-11-02 21:18:47.741719,0,DEV_5859,-17.95032677428982,15.655009775327876,-26.81971665502228,17.776268046052717,80,Khomas
TXN_004490,USER_0508,316.5763877929081,The Social,5812,DINING,2025-11-02 21:26:53.743419,0,DEV_7632,-22.676117969879986,17.196714111285726,-26.16861618413196,17.534270138579785,10,Khomas
TXN_007086,USER_0838,261.3559525534087,Checkers,5411,GROCERIES,2025-11-02 21:26:54.294129,0,DEV_6332,-17.624245216536394,14.986937170650561,-17.744577156907575,15.034689211716326,27,Omusati
TXN_003420,USER_0014,304.6726503811092,Model,5411,GROCERIES,2025-11-02 21:33:47.095318,0,DEV_2257,-18.07753314318892,16.28896628092577,-18.017530470914444,16.829738549483544,120,Hardap
TXN_001103,USER_0428,104.5175505955757,Café Zoo,5812,DINING,2025-11-02 21:39:49.521584,0,DEV_1070,-23.67062237331686,17.167183208727856,-24.01738750111102,18.026985584251854,415,Khomas
TXN_002958,USER_0001,334.53735431319694,Woermann Brock,5411,GROCERIES,2025-11-02 21:49:15.876620,0,DEV_7582,-22.68046003562242,17.0451310620209,-22.586465005154665,16.883471308872007,490,Hardap
TXN_001941,USER_0264,265.52258600143125,Medi-Chem,5912,HEALTH,2025-11-02 21:53:00.342292,0,DEV_2720,-17.732074661169914,15.739260473977723,-17.62945199822408,15.852138266194988,239,Khomas
TXN_002021,USER_0683,680.2037222629847,Edgars,5311,RETAIL,2025-11-02 21:54:20.002688,0,DEV_7034,-18.430943739221515,14.838854801987948,-18.255647107229414,14.892286262471538,15,Hardap
TXN_001239,USER_0708,268.54049177034216,Medi-Post,5912,HEALTH,2025-11-02 21:59:10.154875,0,DEV_1737,-22.498420327651147,16.844417417415237,-26.345513930334644,18.46103345472396,96,Oshana
